AthletId;ClubId;Year
CONTACT.WEB.129848;ACC_1.BSBL.0204;2011
CONTACT.WEB.129848;ACC_1.BSBL.0204;2012
CONTACT.WEB.129848;ACC_1.BSBL.0204;2014
CONTACT.WEB.129342;ACC_1.INNERSCHWEIZ.0730;2010
CONTACT.WEB.133009;ACC_1.BSBL.0203;2010
CONTACT.WEB.129886;ACC_1.GR.0602;2010
CONTACT.WEB.126484;ACC_1.TI.1508;2010
CONTACT.WEB.126484;ACC_1.TI.1508;2011
CONTACT.WEB.134186;4sgua-csyep3-fg0m5ubk-1-fh1oo94q-vli;2010
CONTACT.WEB.124918;ACC_1.TI.1509;2010
CONTACT.WEB.124918;ACC_1.TI.1509;2011
CONTACT.WEB.128194;ACC_1.GE.0405;2010
CONTACT.WEB.128194;ACC_1.GE.0405;2011
CONTACT.WEB.140048;ACC_1.FR.0308;2010
CONTACT.WEB.140048;ACC_1.FR.0308;2011
CONTACT.WEB.140048;ACC_1.FR.0308;2012
CONTACT.WEB.138252;ACC_1.TG.1420;2010
CONTACT.WEB.133205;ACC_1.ZH.1832;2010
CON_104776;ACC_1.INNERSCHWEIZ.0720;2010
CON_104776;ACC_1.INNERSCHWEIZ.0707;2012
CONTACT.WEB.135795;ACC_1.VD.1611;2010
CONTACT.WEB.135795;ACC_1.VD.1611;2011
CONTACT.WEB.128559;ACC_1.GE.0405;2010
CONTACT.WEB.136994;ACC_1.ZH.1858;2010
CONTACT.WEB.129305;ACC_1.JU.0820;2010
CONTACT.WEB.136533;ACC_1.SZ.1316;2010
akb20-1ms3g5-esaosd8f-1-esc57n32-3gu;ACC_1.BE.0125;2010
akb20-1ms3g5-esaosd8f-1-esc57n32-3gu;ACC_1.BE.0125;2011
akb20-1ms3g5-esaosd8f-1-esc57n32-3gu;ACC_1.BE.0125;2012
CONTACT.WEB.128949;ACC_1.BSBL.0205;2010
CONTACT.WEB.128949;ACC_1.BSBL.0205;2011
CONTACT.WEB.128949;ACC_1.BSBL.0207;2012
CON_104121;ACC_1.GE.0405;2010
akb20-1ms3g5-esaosd8f-1-esaqfvmy-1eu;ACC_1.BE.0161;2010
akb20-1ms3g5-esaosd8f-1-esaqfvmy-1eu;ACC_1.BE.0161;2011
CONTACT.WEB.140725;ACC_1.BSBL.0202;2010
CONTACT.WEB.140725;ACC_1.BSBL.0202;2012
CONTACT.WEB.140725;ACC_1.BSBL.0202;2013
CONTACT.WEB.140725;ACC_1.BSBL.0202;2014
CONTACT.WEB.137052;ACC_1.SGALV.1026;2010
CONTACT.WEB.135361;ACC_1.BE.0154;2010
4sgua-nmw6lp-go1c1gxq-1-go5b5ewr-8tq;ACC_1.SZ.1309;2010
CONTACT.WEB.134075;ACC_1.JU.0826;2010
akb20-bd6awp-et89oy3m-1-et8a6c0m-6b;ACC_1.ZH.1811;2010
4sgua-efzhna-gaqmvz4o-1-gcwblbog-2ebu;ACC_1.AG.0008;2010
CON_101941;ACC_1.SGALV.1041;2010
CONTACT.WEB.129409;ACC_1.TI.1509;2010
CONTACT.WEB.129409;ACC_1.TI.1509;2011
CONTACT.WEB.129409;ACC_1.TI.1509;2012
CONTACT.WEB.129409;ACC_1.TI.1509;2013
CON_17449;ACC_1.BE.0117;2010
CONTACT.WEB.128198;ACC_1.INNERSCHWEIZ.0741;2010
CONTACT.WEB.128198;ACC_1.INNERSCHWEIZ.0741;2011
CONTACT.WEB.132447;4sgua-r2p2vq-fk6o2n2f-1-fn8vfqf0-1wrd;2010
CONTACT.WEB.132447;4sgua-r2p2vq-fk6o2n2f-1-fn8vfqf0-1wrd;2011
CONTACT.WEB.126352;ACC_1.AG.0030;2010
4sgua-efzhna-gaqmvz4o-1-gd6bo9cu-2jpu;ACC_1.SGALV.1006;2010
4sgua-efzhna-gaqmvz4o-1-gd6bo9cu-2jpu;ACC_1.SGALV.1006;2011
akb20-40dc7q-e64qneni-1-e7u4swmr-216;ACC_1.VD.1602;2010
CONTACT.WEB.128902;ACC_1.ZH.1822;2010
CONTACT.WEB.136098;ACC_1.BE.0117;2010
CONTACT.WEB.126037;ACC_1.BE.0109;2010
4sgua-oy4p3s-gj4czsmm-1-gjg8tulj-5tc;ACC_1.BE.0115;2011
4sgua-wfp3l8-gor4x46o-1-gpeb7q5o-18u9;ACC_1.AG.0008;2011
4sgua-oy4p3s-gj4czsmm-1-gjemxb0z-59g;ACC_1.BSBL.0216;2011
4sgua-oy4p3s-gj4czsmm-1-gjemxb0z-59g;ACC_1.BSBL.0216;2012
4sgua-oy4p3s-gj4czsmm-1-gjemxb0z-59g;ACC_1.BSBL.0216;2013
4sgua-6yr39j-gxvvw73s-1-gy0l88xc-vv;ACC_1.BE.0115;2011
4sgua-wtog89-gistegtj-1-gj44g2h8-1qe;ACC_1.BSBL.0202;2011
akb20-tyju0h-ewp1vvet-1-ex7yfggt-xys;ACC_1.INNERSCHWEIZ.0707;2011
akb20-tyju0h-ewp1vvet-1-ex7yfggt-xys;ACC_1.INNERSCHWEIZ.0707;2012
akb20-tyju0h-ewp1vvet-1-ex7yfggt-xys;ACC_1.INNERSCHWEIZ.0707;2013
akb20-tyju0h-ewp1vvet-1-ex7yfggt-xys;ACC_1.INNERSCHWEIZ.0707;2014
CONTACT.WEB.134012;ACC_1.INNERSCHWEIZ.0716;2011
CONTACT.WEB.134012;ACC_1.INNERSCHWEIZ.0716;2012
CONTACT.WEB.134012;ACC_1.INNERSCHWEIZ.0716;2013
CONTACT.WEB.129310;ACC_1.SGALV.1004;2011
4sgua-u43fg1-gmg2d4a7-1-gmnon3xb-z8;ACC_1.FR.0308;2011
4sgua-u43fg1-gmg2d4a7-1-gmnon3xb-z8;ACC_1.FR.0308;2012
CONTACT.WEB.129448;ACC_1.INNERSCHWEIZ.0707;2011
CONTACT.WEB.129448;ACC_1.INNERSCHWEIZ.0707;2012
CONTACT.WEB.129448;ACC_1.INNERSCHWEIZ.0707;2013
4sgua-w4tzjr-fxopnki6-1-fzmoszqj-18xe;ACC_1.SGALV.1032;2011
4sgua-w4tzjr-fxopnki6-1-fzmoszqj-18xe;ACC_1.SGALV.1032;2012
4sgua-w4tzjr-fxopnki6-1-fzmoszqj-18xe;ACC_1.SGALV.1032;2013
4sgua-w4tzjr-fxopnki6-1-fzmoszqj-18xe;ACC_1.SGALV.1032;2014
CONTACT.WEB.133682;ACC_1.ZH.1802;2011
CONTACT.WEB.133682;ACC_1.ZH.1802;2012
CONTACT.WEB.133682;ACC_1.ZH.1802;2013
CONTACT.WEB.125742;ACC_1.ZH.1804;2011
CONTACT.WEB.127182;ACC_1.ZH.1819;2011
CONTACT.WEB.139243;ACC_1.SO.1205;2011
CONTACT.WEB.139243;ACC_1.SO.1205;2012
CONTACT.WEB.139243;ACC_1.SO.1205;2013
CONTACT.WEB.140187;ACC_1.TI.1508;2011
CONTACT.WEB.140187;ACC_1.TI.1508;2012
akb20-rbtfg-eph33cov-1-epqwvumk-3lg;ACC_1.INNERSCHWEIZ.0731;2011
4sgua-u43fg1-gmg2d4a7-1-gmqel3j5-15p;ACC_1.AG.0030;2011
4sgua-u43fg1-gmg2d4a7-1-gmqel3j5-15p;ACC_1.AG.0030;2012
4sgua-wtog89-gistegtj-1-giyakp8a-lw;ACC_1.AG.0008;2011
4sgua-wtog89-gistegtj-1-giyakp8a-lw;ACC_1.AG.0008;2012
4sgua-wtog89-gistegtj-1-giyakp8a-lw;ACC_1.AG.0008;2013
CONTACT.WEB.129971;ACC_1.FR.0301;2011
CONTACT.WEB.131875;ACC_1.BE.0116;2011
CONTACT.WEB.131875;ACC_1.BE.0116;2012
CONTACT.WEB.131875;ACC_1.BE.0116;2013
CONTACT.WEB.131875;ACC_1.BE.0116;2014
4sgua-f7u3n4-gm63faxu-1-gmccw03a-9d;ACC_1.VD.1602;2011
4sgua-rtw8wt-glpgnpk5-1-glt92fhw-32;ACC_1.SO.1203;2011
4sgua-rtw8wt-glpgnpk5-1-glt92fhw-32;ACC_1.SO.1203;2012
CONTACT.WEB.137003;ACC_1.JU.0817;2011
CONTACT.WEB.134099;ACC_1.BE.0103;2011
CONTACT.WEB.134099;4sgua-k0m9w9-gz9s0uwc-1-gzlb2d3a-2du;2012
CONTACT.WEB.134099;4sgua-k0m9w9-gz9s0uwc-1-gzlb2d3a-2du;2013
CONTACT.WEB.134099;4sgua-k0m9w9-gz9s0uwc-1-gzlb2d3a-2du;2014
CONTACT.WEB.136699;ACC_1.FR.0313;2011
CONTACT.WEB.136699;ACC_1.FR.0313;2012
CONTACT.WEB.136699;ACC_1.FR.0313;2013
CONTACT.WEB.136699;ACC_1.FR.0313;2014
4sgua-wfp3l8-gor4x46o-1-gox7b205-935;ACC_1.NE.0901;2011
CONTACT.WEB.132700;ACC_1.FR.0308;2011
CONTACT.WEB.132700;ACC_1.FR.0308;2012
4sgua-f0sv19-gn8v3b7o-1-gnc2spbi-wk;ACC_1.JU.0808;2011
4sgua-wtog89-gistegtj-1-giu5s0ob-4u;ACC_1.SGALV.1041;2011
CONTACT.WEB.136881;ACC_1.SH.1101;2011
akb20-bozb4p-eqvx5qug-1-ermf9q9s-7wu;ACC_1.BE.0137;2011
akb20-bozb4p-eqvx5qug-1-ermf9q9s-7wu;ACC_1.BE.0137;2012
akb20-bozb4p-eqvx5qug-1-ermf9q9s-7wu;ACC_1.BE.0137;2013
akb20-bozb4p-eqvx5qug-1-ermf9q9s-7wu;ACC_1.BE.0137;2014
CONTACT.WEB.130812;ACC_1.TI.1508;2011
CONTACT.WEB.130812;ACC_1.TI.1508;2012
CONTACT.WEB.130812;ACC_1.TI.1508;2014
4sgua-u43fg1-gmg2d4a7-1-gmrb3tsf-1ae;ACC_1.ZH.1822;2011
akb20-tyju0h-ewp1vvet-1-ex7yfei7-xyg;ACC_1.BSBL.0202;2011
akb20-tyju0h-ewp1vvet-1-ex7yfei7-xyg;ACC_1.BSBL.0202;2012
CONTACT.WEB.126032;ACC_1.BE.0116;2011
4sgua-wtog89-gistegtj-1-git2kh06-1r;ACC_1.ZH.1804;2011
akb20-bozb4p-eqvx5qug-1-ermf9vil-7x4;ACC_1.BE.0137;2011
akb20-bozb4p-eqvx5qug-1-ermf9vil-7x4;ACC_1.BE.0137;2012
4sgua-2ccbbv-gl0r4i53-1-gl5becp6-oq;ACC_1.ZH.1804;2011
4sgua-csyep3-fg0m5ubk-1-fh827jj0-yr3;ACC_1.BSBL.0202;2011
CONTACT.WEB.138977;ACC_1.BE.0116;2011
CONTACT.WEB.138977;ACC_1.BE.0116;2012
CONTACT.WEB.138977;ACC_1.BE.0116;2013
4sgua-rcwzqq-gps6y1z5-1-gptkp9n8-jz;ACC_1.INNERSCHWEIZ.0733;2011
CONTACT.WEB.129647;ACC_1.FR.0313;2011
CONTACT.WEB.129647;ACC_1.FR.0313;2013
CONTACT.WEB.133210;ACC_1.SGALV.1040;2011
CONTACT.WEB.133210;ACC_1.SGALV.1040;2012
akb20-4k7l0w-epawkq48-1-epayg56p-e5;ACC_1.ZH.1804;2011
akb20-4k7l0w-epawkq48-1-epayg56p-e5;ACC_1.ZH.1804;2012
4sgua-q0kko-goebd27x-1-goemcjbb-3p;ACC_1.ZH.1814;2011
4sgua-q0kko-goebd27x-1-goemcjbb-3p;ACC_1.ZH.1814;2012
4sgua-q0kko-goebd27x-1-goemcjbb-3p;ACC_1.ZH.1814;2013
4sgua-q0kko-goebd27x-1-goemcjbb-3p;ACC_1.ZH.1814;2014
CONTACT.WEB.133844;ACC_1.SGALV.1050;2011
CONTACT.WEB.133459;ACC_1.ZH.1832;2011
CONTACT.WEB.128953;ACC_1.TI.1514;2011
CONTACT.WEB.128953;ACC_1.TI.1514;2012
CONTACT.WEB.128953;ACC_1.TI.1514;2014
CONTACT.WEB.130906;ACC_1.NE.0906;2011
CONTACT.WEB.130906;ACC_1.NE.0906;2012
CONTACT.WEB.130906;ACC_1.NE.0906;2013
4sgua-p6r6m3-golgpixk-1-gomru30y-2pw;ACC_1.TI.1513;2011
CONTACT.WEB.132443;ACC_1.TI.1516;2011
CONTACT.WEB.132443;ACC_1.TI.1514;2012
CONTACT.WEB.129352;ACC_1.BSBL.0216;2011
CONTACT.WEB.129352;ACC_1.BSBL.0202;2012
CONTACT.WEB.130969;ACC_1.ZH.1804;2011
CONTACT.WEB.130252;ACC_1.BE.0116;2011
CONTACT.WEB.130252;ACC_1.BE.0116;2012
CONTACT.WEB.138040;ACC_1.AG.0028;2011
CONTACT.WEB.131314;ACC_1.VS.1704;2011
a21aa-p8y02n-jvnuy5et-1-jvya2hri-23db;ACC_1.INNERSCHWEIZ.0734;2011
a21aa-p8y02n-jvnuy5et-1-jvya2hri-23db;ACC_1.INNERSCHWEIZ.0734;2012
4sgua-2an8zc-hsxoxs67-1-htynh9h6-a5tw;ACC_1.VD.1602;2011
4sgua-2an8zc-hsxoxs67-1-htynh9h6-a5tw;ACC_1.VD.1602;2014
CONTACT.WEB.131960;ACC_1.TG.1415;2011
CONTACT.WEB.128915;ACC_1.INNERSCHWEIZ.0707;2011
CONTACT.WEB.132983;ACC_1.AG.0006;2011
CONTACT.WEB.132983;ACC_1.AG.0006;2013
CONTACT.WEB.131401;ACC_1.GE.0405;2011
CONTACT.WEB.131401;ACC_1.GE.0405;2012
CONTACT.WEB.131401;ACC_1.GE.0405;2013
CONTACT.WEB.131542;ACC_1.SGALV.1040;2011
CONTACT.WEB.131542;ACC_1.SGALV.1040;2012
CONTACT.WEB.128874;ACC_1.ZH.1822;2011
CONTACT.WEB.126959;ACC_1.NE.0906;2011
CONTACT.WEB.128256;ACC_1.ZH.1833;2011
CONTACT.WEB.128256;ACC_1.ZH.1833;2012
CONTACT.WEB.128256;ACC_1.ZH.1833;2013
CONTACT.WEB.139279;ACC_1.SO.1205;2011
CONTACT.WEB.133975;ACC_1.TI.1524;2011
CONTACT.WEB.133975;ACC_1.TI.1524;2012
CONTACT.WEB.133975;ACC_1.TI.1524;2013
4sgua-nmw6lp-go1c1gxq-1-go95yga4-f66;ACC_1.AG.0033;2011
akb20-4k7l0w-epawkq48-1-epaye7aa-cc;ACC_1.ZH.1811;2011
akb20-4k7l0w-epawkq48-1-epaye7aa-cc;ACC_1.ZH.1811;2013
CONTACT.WEB.137791;ACC_1.VS.1721;2011
CONTACT.WEB.137791;ACC_1.VS.1721;2012
CONTACT.WEB.137791;ACC_1.VS.1721;2013
4sgua-wtog89-gistegtj-1-giurraic-65;ACC_1.AG.0006;2011
4sgua-wtog89-gistegtj-1-giurraic-65;ACC_1.AG.0006;2012
4sgua-wtog89-gistegtj-1-giurraic-65;ACC_1.AG.0006;2013
CONTACT.WEB.135372;ACC_1.INNERSCHWEIZ.0734;2011
CONTACT.WEB.135372;ACC_1.INNERSCHWEIZ.0734;2012
CONTACT.WEB.135372;ACC_1.INNERSCHWEIZ.0734;2013
CONTACT.WEB.132089;ACC_1.TI.1511;2011
CONTACT.WEB.132433;ACC_1.VD.1602;2011
CONTACT.WEB.128848;ACC_1.GE.0402;2011
4sgua-74n4hv-f5y4k56o-1-f6sfut77-17i1;ACC_1.BE.0161;2011
4sgua-f0sv19-gn8v3b7o-1-gndd0uqi-1ir;ACC_1.SO.1210;2011
CONTACT.WEB.135153;ACC_1.INNERSCHWEIZ.0733;2011
akb20-lww02j-ezpk35n4-1-f09iy3s1-6cy;ACC_1.VD.1602;2011
akb20-lww02j-ezpk35n4-1-f09iy3s1-6cy;ACC_1.VD.1602;2012
4sgua-u43fg1-gmg2d4a7-1-gmw4rfjv-1yu;ACC_1.VD.1616;2011
CONTACT.WEB.126068;ACC_1.TI.1509;2011
CONTACT.WEB.134013;ACC_1.INNERSCHWEIZ.0716;2011
CONTACT.WEB.134013;ACC_1.INNERSCHWEIZ.0716;2012
CONTACT.WEB.134013;ACC_1.INNERSCHWEIZ.0716;2013
CONTACT.WEB.131412;ACC_1.ZH.1832;2011
CONTACT.WEB.131412;ACC_1.ZH.1832;2012
CONTACT.WEB.133958;ACC_1.VS.1713;2011
CONTACT.WEB.133958;ACC_1.VS.1713;2012
CONTACT.WEB.133958;ACC_1.VS.1713;2013
CONTACT.WEB.130520;4sgua-dp0u61-fa1xwy2t-1-fafh6gco-6rl;2011
CONTACT.WEB.130520;4sgua-dp0u61-fa1xwy2t-1-fafh6gco-6rl;2012
CONTACT.WEB.130520;4sgua-dp0u61-fa1xwy2t-1-fafh6gco-6rl;2013
CONTACT.WEB.127048;ACC_1.VD.1602;2011
CONTACT.WEB.126154;ACC_1.INNERSCHWEIZ.0734;2011
CONTACT.WEB.126154;ACC_1.INNERSCHWEIZ.0734;2012
CONTACT.WEB.130096;ACC_1.TG.1415;2011
CONTACT.WEB.122663;ACC_1.BSBL.0213;2011
CONTACT.WEB.132101;ACC_1.VS.1721;2011
CONTACT.WEB.132101;ACC_1.VS.1721;2012
CONTACT.WEB.133766;ACC_1.VD.1616;2011
CONTACT.WEB.130051;ACC_1.FR.0321;2011
CON_104822;ACC_1.FR.0303;2011
4sgua-wfp3l8-gor4x46o-1-gotvpba7-2fz;ACC_1.INNERSCHWEIZ.0722;2011
CONTACT.WEB.136216;ACC_1.FR.0323;2011
CONTACT.WEB.136216;ACC_1.FR.0323;2012
CON_34879;ACC_1.BE.0115;2012
4sgua-mj23oc-gx80uce2-1-gxi0fl7l-1hf;ACC_1.VS.1710;2012
4sgua-mj23oc-gx80uce2-1-gxi0fl7l-1hf;ACC_1.VS.1710;2013
4sgua-mj23oc-gx80uce2-1-gxi0fl7l-1hf;ACC_1.VS.1710;2014
CONTACT.WEB.137210;ACC_1.ZH.1804;2012
CONTACT.WEB.137210;ACC_1.ZH.1804;2013
4sgua-khscss-gztulc2o-1-h1meiilf-ajm;ACC_1.VD.1602;2012
4sgua-nnn9g7-h6dp3qsv-1-h7ivbwmx-11qj;ACC_1.VD.1602;2012
4sgua-nnn9g7-h6dp3qsv-1-h7ivbwmx-11qj;ACC_1.VD.1602;2013
4sgua-khscss-gztulc2o-1-h1f3dzpl-92g;4sgua-khscss-gztulc2o-1-h17gh69p-6qz;2012
CONTACT.WEB.131785;ACC_1.BSBL.0216;2012
CONTACT.WEB.131785;ACC_1.BSBL.0216;2013
CONTACT.WEB.131785;ACC_1.BSBL.0216;2014
4sgua-khscss-gztulc2o-1-h0bcwd4s-3m8;4sgua-k0m9w9-gz9s0uwc-1-gzlb2d3a-2du;2012
4sgua-khscss-gztulc2o-1-h0bcwd4s-3m8;4sgua-k0m9w9-gz9s0uwc-1-gzlb2d3a-2du;2013
4sgua-1o8ywc-h3h68ap6-1-h3opf2lp-jya;ACC_1.JU.0826;2012
4sgua-1o8ywc-h3h68ap6-1-h3opf2lp-jya;ACC_1.JU.0826;2014
4sgua-rn2euc-gxt256ix-1-gxuekk78-4i;ACC_1.GE.0412;2012
4sgua-rn2euc-gxt256ix-1-gxuekk78-4i;ACC_1.GE.0412;2013
4sgua-khscss-gztulc2o-1-h1xxssp3-szb;ACC_1.BE.0147;2012
4sgua-khscss-gztulc2o-1-h1xxssp3-szb;ACC_1.BE.0147;2013
4sgua-khscss-gztulc2o-1-h1xxssp3-szb;ACC_1.BE.0147;2014
4sgua-khscss-gztulc2o-1-h1f40pdv-92o;4sgua-khscss-gztulc2o-1-h17gh69p-6qz;2012
4sgua-khscss-gztulc2o-1-h1ertt4v-8ta;4sgua-khscss-gztulc2o-1-h17gh69p-6qz;2012
4sgua-ohihau-h2m9jhwh-1-h2utnca5-hmv;ACC_1.NE.0901;2012
4sgua-ohihau-h2m9jhwh-1-h2utnca5-hmv;ACC_1.NE.0901;2013
4sgua-ohihau-h2m9jhwh-1-h2utnca5-hmv;ACC_1.NE.0901;2014
4sgua-mj23oc-gx80uce2-1-gx81kxko-a;ACC_1.VD.1602;2012
4sgua-mj23oc-gx80uce2-1-gx81kxko-a;ACC_1.VD.1602;2014
a21aa-51wqrh-jg9njzak-1-jgdtxitc-v1r;ACC_1.INNERSCHWEIZ.0701;2012
a21aa-51wqrh-jg9njzak-1-jgdtxitc-v1r;ACC_1.INNERSCHWEIZ.0701;2013
4sgua-k26xd5-gw7a08pu-1-gx7sq6y5-zle;ACC_1.VS.1717;2012
4sgua-khscss-gztulc2o-1-h188upic-73x;ACC_1.AG.0006;2012
CONTACT.WEB.128234;ACC_1.INNERSCHWEIZ.0712;2012
CONTACT.WEB.128234;ACC_1.INNERSCHWEIZ.0712;2013
CONTACT.WEB.128234;ACC_1.INNERSCHWEIZ.0712;2014
a21aa-vng5gp-jeiqgwdz-1-jg0wlpay-2s7o;ACC_1.SGALV.1041;2012
a21aa-vng5gp-jeiqgwdz-1-jg0wlpay-2s7o;ACC_1.SGALV.1041;2013
CONTACT.WEB.129144;ACC_1.BSBL.0202;2012
CONTACT.WEB.129144;ACC_1.BSBL.0202;2013
CONTACT.WEB.129144;ACC_1.BSBL.0202;2014
4sgua-1o8ywc-h3h68ap6-1-h45wcgyd-1939;ACC_1.BE.0166;2012
CONTACT.WEB.137296;ACC_1.SGALV.1029;2012
CONTACT.WEB.139662;ACC_1.ZH.1822;2012
CONTACT.WEB.139662;ACC_1.ZH.1822;2013
akb20-fbgtyp-etg5ga2l-1-etg5h8z4-5r;ACC_1.TI.1514;2012
4sgua-8mj3ge-h21wv1jb-1-h24974hp-3oq;ACC_1.AG.0006;2012
CONTACT.WEB.138739;ACC_1.VD.1602;2012
CONTACT.WEB.138739;ACC_1.VD.1602;2013
CONTACT.WEB.138739;ACC_1.VD.1602;2014
4sgua-mj23oc-gx80uce2-1-gx9hdw3d-8j;ACC_1.VD.1601;2012
CONTACT.WEB.128191;ACC_1.VD.1601;2012
CONTACT.WEB.137822;ACC_1.VD.1612;2012
CONTACT.WEB.128588;ACC_1.GE.0405;2012
4sgua-wtog89-gistegtj-1-giw6hec0-cd;ACC_1.SGALV.1018;2012
4sgua-wtog89-gistegtj-1-giw6hec0-cd;ACC_1.SGALV.1018;2013
CON_35271;ACC_1.AG.0030;2012
akb20-f4q7ox-eymu8rdh-1-eyw130wi-2ce;ACC_1.SGALV.1013;2012
akb20-f4q7ox-eymu8rdh-1-eyw130wi-2ce;ACC_1.SGALV.1013;2013
4sgua-khscss-gztulc2o-1-h1ot442p-dgy;ACC_1.AG.0009;2012
4sgua-khscss-gztulc2o-1-h1ot442p-dgy;ACC_1.AG.0009;2013
4sgua-k26xd5-gw7a08pu-1-gwryocj2-7el;ACC_1.SGALV.1041;2012
4sgua-k26xd5-gw7a08pu-1-gwryocj2-7el;ACC_1.SGALV.1041;2014
4sgua-khscss-gztulc2o-1-h1mcp2wm-aiy;ACC_1.VD.1601;2012
4sgua-khscss-gztulc2o-1-h1mcp2wm-aiy;ACC_1.VD.1601;2013
4sgua-2ccbbv-gl0r4i53-1-gl2am4cj-iy;ACC_1.INNERSCHWEIZ.0743;2012
4sgua-2ccbbv-gl0r4i53-1-gl2am4cj-iy;ACC_1.INNERSCHWEIZ.0743;2013
4sgua-1o8ywc-h3h68ap6-1-h5wihqqk-2t4n;ACC_1.NE.0907;2012
CONTACT.WEB.131881;ACC_1.BSBL.0202;2012
CONTACT.WEB.131881;ACC_1.BSBL.0202;2013
4sgua-gmc0r5-gn1jzr0h-1-gn37zoyf-1m7;ACC_1.FR.0308;2012
4sgua-gmc0r5-gn1jzr0h-1-gn37zoyf-1m7;ACC_1.FR.0308;2013
4sgua-f0sv19-gn8v3b7o-1-gndlgzla-2ba;ACC_1.BE.0117;2012
4sgua-wfp3l8-gor4x46o-1-goslsada-1j7;ACC_1.ZH.1804;2012
4sgua-wfp3l8-gor4x46o-1-goslsada-1j7;ACC_1.ZH.1804;2013
4sgua-wfp3l8-gor4x46o-1-goslsada-1j7;ACC_1.ZH.1804;2014
CONTACT.WEB.128235;ACC_1.INNERSCHWEIZ.0713;2012
CONTACT.WEB.128235;ACC_1.INNERSCHWEIZ.0733;2013
4sgua-mj23oc-gx80uce2-1-gxhyeq21-1gd;ACC_1.VD.1602;2012
CONTACT.WEB.138730;ACC_1.VS.1713;2012
4sgua-khscss-gztulc2o-1-h1svx3ls-ib9;ACC_1.BE.0160;2012
4sgua-khscss-gztulc2o-1-h1rlstvc-ggu;ACC_1.INNERSCHWEIZ.0733;2012
CONTACT.WEB.128908;ACC_1.GE.0405;2012
CONTACT.WEB.128908;ACC_1.GE.0405;2014
4sgua-ohihau-h2m9jhwh-1-h36zfgg5-15gu;4sgua-pwmc0y-f4kw22p3-1-f56px7xf-d8b;2012
akb20-lkhkce-f0eufmaw-1-f0kwy9q9-2lv;ACC_1.INNERSCHWEIZ.0733;2012
akb20-lkhkce-f0eufmaw-1-f0kwy9q9-2lv;ACC_1.INNERSCHWEIZ.0733;2013
CONTACT.WEB.135377;ACC_1.TI.1532;2012
CONTACT.WEB.135377;ACC_1.TI.1532;2013
CONTACT.WEB.126895;ACC_1.GE.0405;2012
akb20-iqcl4x-f0p27rdv-1-f0xrjn9e-2sp;ACC_1.JU.0808;2012
4sgua-1o8ywc-h3h68ap6-1-h5ve72qv-2rw5;ACC_1.INNERSCHWEIZ.0733;2012
4sgua-1o8ywc-h3h68ap6-1-h5ve72qv-2rw5;ACC_1.INNERSCHWEIZ.0733;2013
CONTACT.WEB.125581;ACC_1.JU.0808;2012
CONTACT.WEB.125581;ACC_1.JU.0808;2013
4sgua-khscss-gztulc2o-1-h1i9inj1-9yw;4sgua-4jar7x-g3ivctwo-1-g4l5slor-4l7;2012
CONTACT.WEB.137206;ACC_1.FR.0320;2012
CONTACT.WEB.137206;ACC_1.FR.0320;2013
4sgua-50e4uv-i3zra4l8-1-i4pqg4br-8et3;ACC_1.VS.1713;2012
4sgua-50e4uv-i3zra4l8-1-i4pqg4br-8et3;ACC_1.VS.1713;2013
4sgua-74n4hv-f5y4k56o-1-f6sfuf0s-17dd;ACC_1.BE.0116;2012
4sgua-khscss-gztulc2o-1-h1bymvpa-7ck;ACC_1.INNERSCHWEIZ.0740;2012
CONTACT.WEB.131836;ACC_1.SGALV.1013;2012
CONTACT.WEB.131836;ACC_1.SGALV.1013;2014
4sgua-khscss-gztulc2o-1-h1q8yi6h-fah;ACC_1.GL.0501;2012
4sgua-khscss-gztulc2o-1-h1q8yi6h-fah;ACC_1.GL.0501;2013
4sgua-gmc0r5-gn1jzr0h-1-gn3fzha0-1ml;ACC_1.BE.0154;2012
4sgua-khscss-gztulc2o-1-h17egbk6-6pk;ACC_1.INNERSCHWEIZ.0718;2012
4sgua-45l97a-gnvjjxwz-1-gnvlq8de-gp;ACC_1.BE.0109;2012
4sgua-45l97a-gnvjjxwz-1-gnvlq8de-gp;ACC_1.NE.0901;2014
CONTACT.WEB.131451;ACC_1.VS.1713;2012
CONTACT.WEB.131451;ACC_1.VS.1713;2013
4sgua-khscss-gztulc2o-1-h1lqe00n-ahd;ACC_1.VD.1622;2012
4sgua-f0sv19-gn8v3b7o-1-gnakvby2-mw;ACC_1.FR.0310;2012
4sgua-f0sv19-gn8v3b7o-1-gnakvby2-mw;ACC_1.FR.0310;2014
akb20-4k7l0w-epawkq48-1-epayh6g0-fj;ACC_1.ZH.1811;2012
CONTACT.WEB.127898;ACC_1.NE.0907;2012
CONTACT.WEB.127898;ACC_1.NE.0907;2013
CONTACT.WEB.127898;ACC_1.NE.0907;2014
akb20-lkhkce-f0eufmaw-1-f0p0oxcb-4a3;ACC_1.ZH.1833;2012
akb20-lkhkce-f0eufmaw-1-f0p0oxcb-4a3;ACC_1.ZH.1833;2013
akb20-lkhkce-f0eufmaw-1-f0p0oxcb-4a3;ACC_1.ZH.1833;2014
CONTACT.WEB.135514;ACC_1.TI.1524;2012
CONTACT.WEB.135514;ACC_1.TI.1524;2013
CONTACT.WEB.134163;ACC_1.VD.1611;2012
